Date,Open,High,Low,Close,Volume
2017-10-31,73.7739,77.0441,68.3933,69.6744,29673181.920821
2017-11-30,69.6677,74.8072,68.4153,74.4459,24821743.345988
2017-12-31,74.7319,77.2176,71.8733,74.0933,27548558.351624
2018-01-31,74.178,74.2963,68.238,73.7968,27811004.35927
2018-02-28,73.7596,74.1369,65.6739,71.1497,30702603.23659
2018-03-31,70.7619,73.8263,67.8472,71.6798,27510626.775849
2018-04-30,71.7463,73.6176,69.561,72.3519,23277914.04858
2018-05-31,72.3976,75.3047,69.2587,72.1926,32357706.183282
2018-06-30,72.6215,76.4599,70.717,75.0245,26874927.977576
2018-07-31,75.0016,77.3769,73.1144,76.9526,18814964.892087
2018-08-31,76.5085,79.5216,76.3485,77.9182,11978348.893657
2018-09-30,77.7801,78.3605,71.5483,73.4069,19979886.546334
2018-10-31,73.5128,73.79,67.4068,68.685,24622230.916117
2018-11-30,68.7698,72.8456,68.1607,72.5738,17526789.484455
2018-12-31,72.8656,73.4508,57.7817,60.1609,23743068.15972
2019-01-31,59.546,70.354,58.5796,70.3176,19402602.689495
2019-02-28,70.4445,71.4425,67.8109,69.0148,14592590.368322
2019-03-31,69.1139,70.2271,67.2429,69.0644,11950955.906698
2019-04-30,69.2798,71.1908,65.6073,67.8509,13403949.807559
2019-05-31,68.0589,68.7107,63.8353,66.0552,15405580.858673
2019-06-30,66.26,68.9175,61.2599,62.3913,17860118.386697
2019-07-31,62.8802,65.4747,61.8727,62.9478,29082853.085054
2019-08-31,62.8889,62.8889,58.5786,62.2769,19292529.253811
2019-09-30,61.8641,65.0792,61.6858,64.1252,17734632.068155
2019-10-31,63.6179,66.9713,61.1493,65.5767,23775549.464823
2019-11-30,65.6797,67.9252,64.1012,66.9359,16345198.080314
2019-12-31,66.8558,73.2736,66.0571,72.7702,22798977.414664
2020-01-31,73.1657,76.3436,69.4619,72.8971,24188205.771505
2020-02-29,73.0961,75.9805,60.0616,62.1263,16598157.784318
2020-03-31,62.498,67.3924,31.136,34.3481,41933371.182788
2020-04-30,31.9282,45.1191,29.8874,42.5301,48547293.003363
2020-05-31,40.9594,40.967,28.188,33.9947,57321662.251148
2020-06-30,33.9052,51.1496,33.6237,40.031,60833298.398232
2020-07-31,40.2694,42.2033,36.3214,37.9988,34301738.52214
2020-08-31,37.8091,43.7082,36.6224,38.4449,28315918.693304
2020-09-30,37.9845,42.8905,35.0811,38.3572,39900634.246176
2020-10-31,38.4259,44.1887,33.477,35.6617,36900619.570836
2020-11-30,36.2898,54.5924,35.4272,48.4694,50440968.827934
2020-12-31,49.4978,55.5017,47.9555,51.5671,34536013.082608
2021-01-31,51.9293,62.1548,48.7535,58.6701,34766523.336788
2021-02-28,59.121,63.5846,52.0713,60.3086,30844822.253293
2021-03-31,61.3819,68.0959,59.6804,61.3723,44905572.166926
2021-04-30,62.2225,66.7655,59.9435,65.163,20462162.585745
2021-05-31,65.6989,70.5788,62.0376,70.0232,16005536.582542
2021-06-30,70.7124,75.706,68.0864,70.9755,24705759.068154
2021-07-31,70.7982,73.326,63.1681,66.324,19908575.603531
2021-08-31,66.8119,68.2819,60.8615,62.6906,19167901.129958
2021-09-30,63.431,68.1655,59.486,63.371,19324154.4625
2021-10-31,64.149,68.2199,62.5132,62.9536,18851468.591369
2021-11-30,63.4453,69.8898,61.9461,62.6457,15287238.11915
2021-12-31,64.1356,69.7107,60.9404,67.2238,19926890.401437
2022-01-31,68.2722,77.4606,64.3597,68.2953,24007263.080015
2022-02-28,68.3237,78.3253,67.5613,75.1874,18530702.064686
2022-03-31,74.9034,79.5101,72.2755,77.0423,17929279.646226
2022-04-30,77.3845,77.9058,65.9304,65.9779,16810439.269888
2022-05-31,66.4927,68.4086,56.3223,59.1719,20522947.678984
2022-06-30,59.469,59.469,43.8874,44.4948,25481519.59114
2022-07-31,44.3309,48.4597,42.3544,48.1782,18931662.074399
2022-08-31,48.0327,50.1579,42.6636,43.162,18920006.050784
2022-09-30,42.8689,48.6928,37.7876,39.5381,26040914.430047
2022-10-31,40.3651,41.3791,35.2162,39.3769,25021987.341071
2022-11-30,40.0914,42.1,36.3105,41.96,20202920.304976
2022-12-31,42.1,42.85,32.15,33.72,32914328.0
2023-01-31,34.08,41.295,33.43,41.15,26069189.0
2023-02-28,40.685,44.65,34.04,34.05,27614185.0
2023-03-31,33.85,35.8,19.0601,23.52,113572027.0
2023-04-30,25.05,26.45,22.1,23.67,59504899.0
2023-05-31,23.53,24.725,20.51,23.13,46134010.0
2023-06-30,23.24,31.35,22.04,30.05,69557076.0
2023-07-31,29.94,38.3333,28.75,37.71,49360397.0
2023-08-31,37.58,39.425,31.01,39.26,32881708.0
2023-09-30,39.5,43.1656,34.51,37.3,39438209.0
2023-10-31,37.18,37.54,28.58,29.29,38995218.0
2023-11-30,29.29,39.3,28.55,36.57,35115629.0
2023-12-31,36.54,50.11,36.1,45.17,34909881.0
2024-01-31,45.03,48.28,41.81,44.95,29029064.0
2024-02-29,45.0,49.5399,41.88,48.48,27208920.0
2024-03-31,48.26,55.75,46.9,55.13,25153958.0
2024-04-30,55.36,55.36,47.22,49.83,25771778.0
2024-05-31,50.0,57.335,48.5001,52.58,18712312.0
2024-06-30,53.37,58.54,52.36,56.64,15046542.0
2024-07-31,56.5,68.92,53.8694,66.64,20601438.0
2024-08-31,67.88,68.44,57.265,66.64,14458272.0
2024-09-30,65.44,73.8,61.36,69.61,14445344.0
2024-10-31,69.68,79.92,65.6,75.61,16011462.0
2024-11-30,76.62,82.81,73.62,78.19,20280312.0
2024-12-31,78.38,79.22,64.24,67.92,21570266.0
2025-01-31,68.0,69.655,60.35,67.39,17188290.0
2025-02-28,65.75,67.44,62.17,64.54,12598202.0
2025-03-31,64.325,65.3,55.305,57.7,17330144.0
2025-04-30,57.74,58.735,45.15,52.61,24561402.0
2025-05-31,52.96,59.73,52.2864,56.77,15484515.0
2025-06-30,56.5,66.91,55.6119,61.9,22445756.0
2025-07-31,61.28,64.31,56.72,57.25,24819090.0
2025-08-31,57.34,57.615,51.96,56.16,13848366.0
